0,1,key1,key2,key3,key4,cos1,cos2,cos3,cos4,diff1,diff2,diff3,diff4,shots,locations,cat1,cat2,cat3,cat4
1587833804,"{1587833696: 0.32025855779647827, 1570308374: 0.3111810088157654, 1587833111: 0.30991625785827637, 1570300736: 0.2727576792240143, 1570357124: 0.2645845115184784, 1570388285: 0.2619248032569885, 1570388225: 0.25918057560920715, 1590355028: 0.25490719079971313}",1587833696,1570308374,1587833111,1570300736,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv1],[],"['Ancient Ostia Rome Italy', 'Temple of Romulus Roman Forum Rome Italy', 'Temple of Antoninus and Faustina Roman Forum Rome Italy', 'Victoria and quadriga Rome Italy', 'Trajan s Markets Rome Italy', 'Rome Italy']",[outdoors],[outdoors],[outdoors],[outdoors]
1766908248,"{1590164234: 0.3280603885650635, 1590223049: 0.26051902770996094, 1590222923: 0.251928448677063, 1590163853: 0.24667753279209137, 1590222959: 0.24213393032550812, 1590223010: 0.23568540811538696, 1766919183: 0.2310059517621994, 1670342012: 0.21713994443416595}",1590164234,1590223049,1590222923,1590163853,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Low angle view of'],[],[outdoors],[office],[office],[outdoors]
1865943566,"{1865943743: 0.3702828288078308, 1851471923: 0.2885131537914276, 1859143010: 0.28763043880462646, 1844764340: 0.2809785008430481, 1865999603: 0.26898401975631714, 1851407603: 0.2577730119228363, 1851405509: 0.25738754868507385, 1586729939: 0.25579944252967834}",1865943743,1851471923,1859143010,1844764340,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Vertical shot of', 'Vertical shot of', 'Vertical shot of', 'Horizontal shot of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1878694235,"{1878694184: 0.3227335810661316, 1878695831: 0.31235653162002563, 1878869609: 0.3034455478191376, 1878869633: 0.2874588370323181, 1878694181: 0.28358420729637146, 1586681936: 0.28321531414985657, 1873296701: 0.27828294038772583, 1878695645: 0.2733958959579468}",1878694184,1878695831,1878869609,1878869633,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Full shot of', 'Full shot of', 'Low angle shot of']",[],[indoors],[indoors],[indoors],[indoors]
1297784891,"{1586663876: 0.3632403016090393, 1846749374: 0.3562124967575073, 1816212906: 0.3321581482887268, 1874803661: 0.31670090556144714, 1586726966: 0.30981335043907166, 1874803700: 0.3083375096321106, 1586727029: 0.3079817295074463, 1846749353: 0.305868536233902}",1586663876,1846749374,1816212906,1874803661,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[medical],[medical],[office],[electronics]
1586684951,"{1860761729: 0.2818255126476288, 1860761720: 0.26232150197029114, 1572495872: 0.2586907744407654, 1586684501: 0.257693886756897, 1586685914: 0.24336092174053192, 1866109220: 0.24069656431674957, 1586684477: 0.23996193706989288, 1586684492: 0.2380526065826416}",1860761729,1860761720,1572495872,1586684501,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],[],[],[outdoors],[outdoors],[indoors],[misc]
1657955663,"{1855882772: 0.3344992995262146, 1852925702: 0.32159852981567383, 1852925561: 0.3139212429523468, 1590034391: 0.3017236888408661, 1855882769: 0.3003254234790802, 1852925762: 0.29463887214660645, 1588020896: 0.26819443702697754, 1588020971: 0.2580142319202423}",1855882772,1852925702,1852925561,1590034391,[cosHint lv3],[cosHint lv3],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],['River Wurm Wuerm Gauting Bavaria Germany'],[indoors],[stocky_setting],[misc],[misc]
1590160391,"{1590160802: 0.41928112506866455, 1570348088: 0.40316158533096313, 1590160778: 0.4003259539604187, 1570348097: 0.4002957344055176, 1567878608: 0.39250609278678894, 1590160808: 0.38955244421958923, 1590209231: 0.3704374432563782, 1567878596: 0.36767497658729553}",1590160802,1570348088,1590160778,1570348097,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv2],[diffHint lv1],[diffHint lv2],[diffHint lv1],"['High angle view of', 'Close up of']","['Dischma Valley Davos Graubuenden Grisons Switzerland', 'Biarritz France', 'Biarritz France']",[outdoors],[outdoors],[outdoors],[outdoors]
1844733197,"{1844733188: 0.3400437831878662, 1844733068: 0.33978721499443054, 1844733107: 0.33351320028305054, 1844733092: 0.3310738801956177, 1844733080: 0.30276399850845337, 1844733053: 0.30083438754081726, 1844733110: 0.2962106764316559, 1297790081: 0.2818683087825775}",1844733188,1844733068,1844733107,1844733092,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv2],[diffHint lv3],[diffHint lv2],"['Close up shot of', 'Low angle shot of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1862121509,"{1862121650: 0.5041493773460388, 1586736533: 0.3932082951068878, 1578939293: 0.36087414622306824, 1586736530: 0.33888953924179077, 1297774343: 0.3296659588813782, 1869911579: 0.32877251505851746, 1862121671: 0.32081738114356995, 1862115743: 0.3195158541202545}",1862121650,1586736533,1578939293,1586736530,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A horizontal view of', 'A vertical view of', 'A vertical view of', 'A portrait of']",[],[indoors],[office],[office],[office]
1572515939,"{1587142622: 0.29572558403015137, 1572516008: 0.2712080776691437, 1297776776: 0.2505030930042267, 1570354679: 0.24833384156227112, 1297776779: 0.24121592938899994, 1587851102: 0.23926420509815216, 1590161801: 0.23631970584392548, 1840560677: 0.22753800451755524}",1587142622,1572516008,1297776776,1570354679,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[],[],[office],[indoors],[outdoors],[outdoors]
1873346048,"{1873346063: 0.39774301648139954, 1873346033: 0.38515523076057434, 1586693138: 0.36450186371803284, 1873296875: 0.32293710112571716, 1664815649: 0.3106147348880768, 1847335655: 0.3098638653755188, 1878695789: 0.2983125150203705, 1578946052: 0.29345688223838806}",1873346063,1873346033,1586693138,1873296875,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv3],[diffHint lv3],[diffHint lv1],[diffHint lv1],"['Silhouetted reflection of', 'Silhouetted of']",[],[misc],[misc],[misc],[indoors]
1578207191,"{1578207293: 0.3418978750705719, 1578208646: 0.3400361239910126, 1578208691: 0.3391871154308319, 1578207887: 0.3227534592151642, 1578207215: 0.3177562355995178, 1570292714: 0.31423506140708923, 1578207902: 0.3107113838195801, 1578216596: 0.3043834865093231}",1578207293,1578208646,1578208691,1578207887,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv2],[diffHint lv2],[diffHint lv2],[diffHint lv2],[],[],[misc],[misc],[misc],[misc]
1859352068,"{1840562471: 0.4489067792892456, 1862081231: 0.3742049038410187, 1586735573: 0.36737897992134094, 1862083241: 0.36574962735176086, 1840559801: 0.36405354738235474, 1859331728: 0.3554374873638153, 1586690792: 0.35510125756263733, 1840562483: 0.35434770584106445}",1840562471,1862081231,1586735573,1862083241,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['A side profile Close up shot of', 'A portrait shot of', 'A medium shot of']","['Seville Spain', 'Seville Spain', 'Seville Spain']",[office],[office],[office],[misc]
216108605,"{216108536: 0.6051701903343201, 1263322085: 0.5597060322761536, 1263320693: 0.5529420375823975, 216581375: 0.5369316339492798, 1263322079: 0.5321491956710815, 216581339: 0.5176222920417786, 1846059965: 0.5175555944442749, 1844194106: 0.49033960700035095}",216108536,1263322085,1263320693,216581375,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[outdoors],[outdoors],[outdoors]
1586727209,"{1852927223: 0.25557562708854675, 1587039911: 0.2457500845193863, 1766916984: 0.24571064114570618, 1586728001: 0.2411602884531021, 1586727146: 0.23785953223705292, 1864614104: 0.23545607924461365, 1572512465: 0.23480069637298584, 1572512429: 0.2325405478477478}",1852927223,1587039911,1766916984,1586728001,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],['Portrait Of '],[],[misc],[outdoors],[indoors],[indoors]
1277229362,"{1851485570: 0.316735178232193, 1590181361: 0.2950620949268341, 1572542144: 0.2898387610912323, 1857286271: 0.288930743932724, 1817411073: 0.28676551580429077, 1572522950: 0.2832288444042206, 1297776620: 0.2830238342285156, 1864637798: 0.28200334310531616}",1851485570,1590181361,1572542144,1857286271,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[outdoors],[outdoors],[misc],[misc]
1664820506,"{1571603033: 0.3056035339832306, 1572549815: 0.30265364050865173, 1588002614: 0.29958024621009827, 1277365424: 0.29713302850723267, 1588015193: 0.29038673639297485, 1588015208: 0.28912898898124695, 1590025187: 0.28908416628837585, 1590067814: 0.28871265053749084}",1571603033,1572549815,1588002614,1277365424,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Portrait of', 'Portrait of', 'Portrait of']",[],[office],[office],[office],[electronics]
1846752464,"{1846708154: 0.49299341440200806, 1846752470: 0.44468021392822266, 1846707968: 0.44385719299316406, 1846752437: 0.4411216676235199, 1846752473: 0.4407903254032135, 1846708256: 0.4219796657562256, 1846749431: 0.4189474284648895, 1846749416: 0.41053804755210876}",1846708154,1846752470,1846707968,1846752437,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv3],"['A vertical view of', 'A vertical view of', 'A wide view of']",[],[medical],[medical],[medical],[medical]
1862083217,"{1586729777: 0.37918663024902344, 1840562510: 0.3461640179157257, 1862083211: 0.34534919261932373, 1862083229: 0.33534321188926697, 1868714348: 0.3256194293498993, 1847350106: 0.3250647783279419, 1840563155: 0.3233954608440399, 1586689157: 0.32216641306877136}",1586729777,1840562510,1862083211,1862083229,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv3],"['Portrait of', 'Portrait of', 'Portrait of']",[],[office],[office],[misc],[misc]
1586687297,"{1590161783: 0.2940720319747925, 1586687441: 0.2817894220352173, 1590161879: 0.26580673456192017, 1590352079: 0.24697712063789368, 1567876817: 0.246297687292099, 1587982679: 0.24534748494625092, 1586687435: 0.24147942662239075, 1586687465: 0.2345869541168213}",1590161783,1586687441,1590161879,1590352079,[cosHint lv2],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],"['Greece Kefalonia Fiskardo', 'view of ', 'view of']","['Greece Kefalonia Fiskardo ', 'Greece Kefalonia Brightly', 'Kefalonia Fiskardo Greece ', 'Greece Kefalonia Fiskardo', 'Greece Kefalonia Fiskardo ', 'Greece Kefalonia Assos ']",[outdoors],[outdoors],[outdoors],[outdoors]
1590317645,"{217361843: 0.3817833364009857, 1297793582: 0.3696407973766327, 1590201239: 0.34247833490371704, 1811160950: 0.34054383635520935, 1587849458: 0.33358457684516907, 1567888442: 0.33047619462013245, 1567883183: 0.31185969710350037, 1588004081: 0.30150753259658813}",217361843,1297793582,1590201239,1811160950,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],['Stack of'],['Mahe Seychelles'],[outdoors],[outdoors],[outdoors],[outdoors]
1844766215,"{1844766209: 0.31924062967300415, 1844764439: 0.3186282515525818, 1844766206: 0.31344297528266907, 1865999588: 0.29425162076950073, 1844764175: 0.2757340371608734, 1766923923: 0.2619268000125885, 1844764172: 0.25933322310447693, 1844766194: 0.25746533274650574}",1844766209,1844764439,1844766206,1865999588,[cosHint lv2],[cosHint lv2],[cosHint lv2],[cosHint lv2],[diffHint lv3],[diffHint lv2],[diffHint lv3],[diffHint lv1],"['Portrait of', 'Vertical portrait of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1590323633,"{1590323627: 0.44038450717926025, 1590327461: 0.35561123490333557, 1571689451: 0.3336326777935028, 1590327437: 0.31217461824417114, 1586676668: 0.2429865002632141, 1587850169: 0.24087725579738617, 1590327362: 0.23693254590034485, 1590219863: 0.22977709770202637}",1590323627,1590327461,1571689451,1590327437,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv3],[diffHint lv2],[diffHint lv1],[diffHint lv2],[],"['Minaret of Mosque of Sohar Al Batinah Region Oman', 'Strait of Hormuz Musandam peninsula exclave of Oman', 'Khasab Musandam peninsula exclave of Oman', 'Jebel Harim mountain Musandam peninsula exclave of Oman', 'Jebel Harim mountain Musandam peninsula exclave of Oman', 'Jebel Harim mountain Musandam peninsula exclave of Oman']",[outdoors],[outdoors],[outdoors],[outdoors]
1840562888,"{1839580670: 0.40457114577293396, 1868705180: 0.3820761740207672, 1862083241: 0.37544411420822144, 1840563473: 0.355251282453537, 1572508340: 0.3491581380367279, 1587990092: 0.34244421124458313, 1586690792: 0.34167709946632385, 1857285944: 0.339337021112442}",1839580670,1868705180,1862083241,1840563473,[cosHint lv4],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv2],"['Medium Close up shot of', 'Medium wide shot of', 'Vertical wide shot of', 'Medium Close up shot of']",[],[office],[medical],[misc],[electronics]
1839578930,"{1839578933: 0.5479760766029358, 1277274902: 0.25998881459236145, 1586735573: 0.25203603506088257, 1586693267: 0.24697245657444, 1586690792: 0.24118207395076752, 1846749287: 0.22636684775352478, 1862083241: 0.2234409749507904, 1865943779: 0.22092391550540924}",1839578933,1277274902,1586735573,1586693267,[cosHint lv4],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Horizontal waist up portrait of', 'Horizontal upper section Close up profile shot of', 'Horizontal waist up profile shot of', 'Horizontal upper section close up shot of']",[],[office],[electronics],[office],[misc]
1586687465,"{1570308302: 0.35686933994293213, 1586687480: 0.35293760895729065, 1586687435: 0.3282177448272705, 1586687489: 0.3154894709587097, 1587842159: 0.30715450644493103, 1590352256: 0.28711771965026855, 1590161783: 0.28614842891693115, 1587849833: 0.28327110409736633}",1570308302,1586687480,1586687435,1586687489,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv2],[diffHint lv1],[diffHint lv3],[diffHint lv3],[diffHint lv3],"['view of', 'Greece Kefalonia Fiskardo view of', 'Greece Kefalonia Fiskardo']","['Greece Kefalonia Fiskardo', 'Greece Kefalonia Fiskardo ', 'Greece Kefalonia Brightly', 'Greece Kefalonia Fiskardo ', 'Greece Kefalonia Assos ', 'Greece Kefalonia Fiskardo']",[outdoors],[outdoors],[outdoors],[outdoors]
1572460034,"{1578906944: 0.32878220081329346, 1297790012: 0.27909258008003235, 1572482039: 0.2759593427181244, 1571327426: 0.2758537828922272, 1578212801: 0.26857757568359375, 1650246044: 0.2619985044002533, 1590224696: 0.26185253262519836, 1576741802: 0.25893330574035645}",1578906944,1297790012,1572482039,1571327426,[cosHint lv3],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[misc],[food],[misc],[outdoors]
1859144516,"{1711228529: 0.43418264389038086, 1590316556: 0.4137819707393646, 1859144498: 0.39260679483413696, 1586691629: 0.37656182050704956, 1586691593: 0.36146625876426697, 1586693060: 0.3516712486743927, 1570316255: 0.35117602348327637, 1711214267: 0.34908387064933777}",1711228529,1590316556,1859144498,1586691629,[cosHint lv4],[cosHint lv4],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv1],[diffHint lv3],[diffHint lv1],"['Low angle vertical shot of', 'Side view of', 'Medium shot of']",[],[outdoors],[outdoors],[outdoors],[misc]
1875313754,"{1846752431: 0.42528554797172546, 1846749416: 0.4230659306049347, 1846708202: 0.4192122519016266, 1846752473: 0.40775033831596375, 1846749431: 0.406037300825119, 1846707947: 0.399104505777359, 1846708256: 0.3941988945007324, 1846708268: 0.3789522647857666}",1846752431,1846749416,1846708202,1846752473,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[medical],[medical],[medical],[medical]
1297777556,"{1586693147: 0.35810166597366333, 1297786262: 0.3532588481903076, 1878869591: 0.3504619300365448, 1664815124: 0.34428614377975464, 1859352167: 0.3420633375644684, 1873296878: 0.33622875809669495, 1878695783: 0.33377429842948914, 1873296875: 0.3327125012874603}",1586693147,1297786262,1878869591,1664815124,[cosHint lv3],[cosHint lv3],[cosHint lv3],[cosHint lv3],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],[],[],[misc],[indoors],[indoors],[indoors]
1567866551,"{1586683916: 0.24699586629867554, 1297732676: 0.24049897491931915, 1297781540: 0.23443172872066498, 1725713012: 0.22993351519107819, 1586684123: 0.22904996573925018, 1766915472: 0.22461043298244476, 1590314951: 0.22437720000743866, 1297786298: 0.22215811908245087}",1586683916,1297732676,1297781540,1725713012,[cosHint lv1],[cosHint lv1],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[],[],[misc],[outdoors],[outdoors],[outdoors]
1587845309,"{217375592: 0.354671835899353, 1587845741: 0.31250590085983276, 1587149051: 0.31211623549461365, 1578225890: 0.28845202922821045, 1587845312: 0.28842806816101074, 1277238311: 0.2707798182964325, 1852963982: 0.24699902534484863, 1587149465: 0.24006883800029755}",217375592,1587845741,1587149051,1578225890,[cosHint lv3],[cosHint lv2],[cosHint lv2],[cosHint lv1],[diffHint lv1],[diffHint lv2],[diffHint lv1],[diffHint lv1],['Close up of'],[],[indoors],[indoors],[misc],[indoors]
1813178642,"{1586738522: 0.31189659237861633, 1852935203: 0.29435816407203674, 1711228529: 0.2868140637874603, 1840560518: 0.2792741656303406, 1297775348: 0.27644795179367065, 1578942776: 0.2714229226112366, 1586738528: 0.2702829837799072, 1865999657: 0.25979453325271606}",1586738522,1852935203,1711228529,1840560518,[cosHint lv2],[cosHint lv2],[cosHint lv1],[cosHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],[diffHint lv1],"['Angled shot of', 'Close up of', 'Close up shot of', 'Close up of']",[],[outdoors],[outdoors],[outdoors],[outdoors]
1866109304,"{1866109220: 0.6938048005104065, 1866109442: 0.5088797211647034, 1866109394: 0.4247303903102875, 1297792517: 0.4038747549057007, 1869318134: 0.35718250274658203, 1866104699: 0.3570776581764221, 1869318110: 0.350445419549942, 1586684510: 0.3452131152153015}",1866109220,1866109442,1866109394,1297792517,[cosHint lv4],[cosHint lv4],[cosHint lv4],[cosHint lv4],[diffHint lv3],[diffHint lv2],[diffHint lv3],[diffHint lv1],"['Back shot of', 'Portrait of']",[],[animals],[animals],[animals],[outdoors]
